Date,Open,High,Low,Close,Adj Close,Volume
2017-11-15,239.410004,239.410004,233.130005,233.279999,229.875229,1618800
2017-11-16,233.889999,238.059998,232.869995,235.910004,232.466858,2041300
2017-11-17,234.880005,237.690002,233.279999,233.460007,230.052597,1032400
2017-11-20,233.160004,235.300003,231.899994,233.479996,230.072311,1768400
2017-11-21,234.039993,236.699997,233.820007,236.419998,232.969391,1200100
2017-11-22,236.639999,239.419998,235.559998,238.300003,234.821976,1259700
2017-11-24,239.380005,241.740005,237.199997,240.509995,236.999710,557600
2017-11-27,241.820007,244.070007,239.539993,243.559998,240.005219,1743500
2017-11-28,243.750000,245.240005,241.570007,244.220001,240.655563,1075200
2017-11-29,243.639999,251.059998,242.770004,250.130005,246.479340,1452900
2017-11-30,251.119995,261.339996,250.289993,260.859985,257.052704,1937500
2017-12-01,260.809998,261.970001,251.619995,258.529999,254.756729,1370700
2017-12-04,261.519989,262.500000,251.190002,252.279999,248.597946,2500000
2017-12-05,252.270004,255.660004,251.320007,253.339996,249.642471,927700
2017-12-06,254.059998,254.570007,249.399994,250.300003,246.646820,1295700
2017-12-07,251.899994,255.190002,250.710007,253.899994,250.194275,1031700
2017-12-08,253.559998,258.109985,251.759995,256.489990,252.746490,985200
2017-12-11,256.489990,257.549988,251.750000,253.029999,249.336990,947300
2017-12-12,252.880005,255.649994,250.830002,254.639999,250.923462,898900
2017-12-13,254.630005,258.070007,253.240005,256.239990,252.500137,1004100
2017-12-14,258.279999,258.799988,250.410004,250.610001,246.952301,1352800
2017-12-15,252.559998,257.239990,250.000000,253.639999,249.938110,2329500
2017-12-18,253.360001,253.369995,246.350006,246.380005,242.784073,1262000
2017-12-19,245.720001,248.089996,242.000000,245.160004,241.581848,1654200
2017-12-20,245.000000,247.250000,244.410004,245.160004,241.581848,1037700
2017-12-21,244.929993,246.550003,243.289993,243.580002,240.024918,889400
2017-12-22,244.270004,245.369995,242.809998,245.000000,241.424164,692900
2017-12-26,245.089996,249.929993,245.089996,246.250000,242.655945,980400
2017-12-27,246.009995,249.750000,245.479996,248.149994,244.528198,1084300
2017-12-28,248.500000,250.490005,247.710007,249.009995,245.771820,824000
2017-12-29,250.029999,250.929993,247.970001,248.070007,244.844070,794600
2018-01-02,249.360001,252.860001,248.009995,251.639999,248.367615,816900
2018-01-03,252.029999,256.600006,250.250000,251.279999,248.012299,1214700
2018-01-04,252.860001,259.970001,252.860001,258.359985,255.000229,1346100
2018-01-05,258.420013,264.899994,258.390015,264.329987,260.892609,1226500
2018-01-08,263.880005,263.880005,257.049988,258.549988,255.187744,1313000
2018-01-09,257.859985,264.079987,257.549988,263.079987,259.658905,1162800
2018-01-10,262.269989,263.839996,261.010010,263.100006,259.678558,928400
2018-01-11,263.880005,267.119995,262.559998,265.209991,261.761169,770400
2018-01-12,268.929993,271.989990,265.179993,268.019989,264.534607,1573400
2018-01-16,270.709991,271.970001,267.579987,270.170013,266.656708,1769900
2018-01-17,271.989990,276.070007,270.600006,275.750000,272.164093,1116800
2018-01-18,276.290009,280.000000,275.149994,279.440002,275.806122,1310500
2018-01-19,280.769989,280.929993,277.160004,279.299988,275.667938,1161200
2018-01-22,279.079987,282.160004,277.500000,281.869995,278.204529,1152500
2018-01-23,280.739990,283.929993,278.179993,282.859985,279.181610,1338000
2018-01-24,283.890015,287.149994,282.190002,286.320007,282.596619,1196100
2018-01-25,286.140015,287.239990,283.149994,285.910004,282.191986,924900
2018-01-26,287.869995,289.019989,285.750000,288.290009,284.541016,1137000
2018-01-29,288.769989,293.350006,288.279999,291.230011,287.442780,897600
2018-01-30,277.470001,285.929993,277.000000,282.290009,278.619080,1620000
2018-01-31,287.950012,290.920013,280.899994,281.829987,278.165009,1076200
2018-02-01,281.790009,283.140015,276.470001,279.769989,276.131775,1013500
2018-02-02,277.959991,279.799988,273.869995,276.500000,272.904358,940000
2018-02-05,275.000000,276.459991,266.339996,267.100006,263.626556,1039300
2018-02-06,261.250000,271.679993,261.029999,269.119995,265.620361,1387000
2018-02-07,263.000000,268.390015,260.000000,264.899994,261.455170,1686500
2018-02-08,266.519989,273.359985,261.989990,262.369995,258.958099,2035900
2018-02-09,264.600006,268.040009,261.130005,265.320007,261.869751,1636000
2018-02-12,266.440002,269.760010,264.950012,267.049988,263.577209,1012100
2018-02-13,263.929993,269.279999,261.250000,268.070007,264.584015,1007800
2018-02-14,266.739990,268.950012,266.179993,267.470001,263.991760,1101000
2018-02-15,268.950012,269.959991,263.119995,267.450012,263.972015,861800
2018-02-16,266.880005,270.679993,266.260010,269.000000,265.501892,672200
2018-02-20,267.720001,268.739990,266.209991,267.329987,263.853577,844300
2018-02-21,267.970001,270.359985,266.309998,266.380005,262.915924,650200
2018-02-22,268.269989,270.709991,267.309998,267.809998,264.327362,961500
2018-02-23,268.739990,271.480011,267.140015,271.190002,267.663391,1182000
2018-02-26,271.779999,275.269989,269.079987,274.579987,271.009247,775600
2018-02-27,274.619995,280.609985,272.250000,276.920013,273.318878,1018900
2018-02-28,277.000000,278.000000,271.820007,271.820007,268.285217,1007100
2018-03-01,271.630005,275.339996,266.940002,269.720001,266.212494,888000
2018-03-02,268.640015,271.670013,267.260010,269.799988,266.291473,793000
2018-03-05,268.239990,271.019989,265.820007,270.589996,267.071228,689000
2018-03-06,270.579987,273.470001,267.600006,273.109985,269.558411,768200
2018-03-07,271.290009,273.809998,269.950012,273.290009,269.736115,765500
2018-03-08,269.049988,273.000000,265.029999,269.519989,266.015106,1741400
2018-03-09,270.380005,275.660004,267.010010,272.500000,268.956360,1080100
2018-03-12,271.089996,272.489990,266.920013,268.209991,264.722137,1050700
2018-03-13,270.250000,270.880005,268.040009,269.980011,266.469177,888500
2018-03-14,270.179993,271.910004,269.059998,270.500000,266.982391,740200
2018-03-15,271.220001,273.049988,269.660004,271.089996,267.564728,811600
2018-03-16,271.660004,273.940002,270.929993,272.730011,269.183380,2128200
2018-03-19,272.420013,274.089996,268.480011,269.980011,266.469177,1217400
2018-03-20,270.640015,275.920013,268.980011,273.600006,270.042023,1049200
2018-03-21,273.839996,275.269989,270.489990,270.809998,267.288361,1178700
2018-03-22,270.000000,270.000000,265.549988,265.720001,262.264526,955800
2018-03-23,265.500000,267.750000,261.350006,261.600006,258.198090,819000
2018-03-26,263.040009,268.450012,262.640015,268.100006,264.613556,929700
2018-03-27,269.500000,271.670013,266.040009,267.649994,264.169373,908600
2018-03-28,267.790009,269.109985,264.980011,267.549988,264.564972,925800
2018-03-29,268.500000,271.450012,263.029999,268.829987,265.830658,1176200
2018-04-02,282.059998,290.529999,277.000000,280.700012,277.568268,3364800
2018-04-03,281.070007,285.130005,279.750000,282.470001,279.318542,1342700
2018-04-04,280.519989,287.950012,279.399994,286.989990,283.788025,1096000
2018-04-05,287.000000,288.630005,284.010010,287.290009,284.084778,746200
2018-04-06,286.959991,287.369995,279.850006,283.730011,280.564484,697900
2018-04-09,284.989990,287.500000,284.239990,285.000000,281.820282,696000
2018-04-10,287.850006,288.640015,284.670013,286.839996,283.639740,456900
2018-04-11,285.019989,286.350006,281.390015,282.279999,279.130646,559800
2018-04-12,283.600006,286.679993,282.089996,285.559998,282.374054,589800
2018-04-13,287.179993,288.950012,286.250000,287.619995,284.411072,411000
2018-04-16,290.000000,291.929993,288.980011,289.950012,286.715057,979500
2018-04-17,294.380005,297.399994,293.269989,296.290009,292.984344,1190500
2018-04-18,297.250000,299.670013,296.049988,298.299988,294.971863,831300
2018-04-19,297.600006,298.510010,293.589996,295.000000,291.708710,451500
2018-04-20,295.540009,296.540009,292.600006,294.119995,290.838531,675200
2018-04-23,294.329987,296.619995,293.019989,294.500000,291.214325,458400
2018-04-24,294.510010,298.239990,291.940002,293.950012,290.670410,457600
2018-04-25,293.820007,298.230011,291.940002,297.390015,294.072113,494400
2018-04-26,297.809998,298.250000,293.500000,296.230011,292.925018,456100
2018-04-27,295.899994,297.769989,295.329987,296.890015,293.577637,372400
2018-04-30,297.500000,299.850006,294.079987,294.179993,290.897858,624100
2018-05-01,294.170013,297.070007,292.600006,295.190002,291.896606,692500
2018-05-02,288.000000,291.510010,282.769989,287.670013,284.460480,1366600
2018-05-03,286.880005,288.829987,280.720001,286.679993,283.481537,1113500
2018-05-04,285.920013,288.029999,282.170013,287.390015,284.183624,806400
2018-05-07,288.000000,288.750000,283.160004,283.769989,280.603943,900200
2018-05-08,286.670013,287.179993,277.359985,278.809998,275.699341,949800
2018-05-09,278.709991,278.709991,268.880005,273.250000,270.201385,1566200
2018-05-10,273.410004,282.309998,272.399994,281.899994,278.754822,1052700
2018-05-11,281.899994,285.369995,279.079987,284.720001,281.543427,651500
2018-05-14,284.950012,289.769989,284.309998,289.630005,286.398682,740500
2018-05-15,288.720001,290.940002,287.820007,290.410004,287.169922,737900
2018-05-16,290.500000,291.359985,288.739990,289.820007,286.586487,477200
2018-05-17,290.440002,292.260010,289.540009,290.920013,287.674225,402300
2018-05-18,291.589996,293.250000,289.760010,292.869995,289.602448,448200
2018-05-21,293.700012,295.380005,292.510010,294.640015,291.352753,397700
2018-05-22,294.660004,295.200012,291.660004,292.390015,289.127838,731600
2018-05-23,291.790009,292.579987,289.089996,291.890015,288.633453,405300
2018-05-24,292.250000,295.079987,291.369995,293.690002,290.413330,572000
2018-05-25,294.000000,295.970001,293.769989,294.410004,291.125336,381500
2018-05-29,292.790009,294.070007,289.109985,292.359985,289.098145,411800
2018-05-30,292.910004,297.739990,292.000000,296.380005,293.073303,416300
2018-05-31,295.160004,295.160004,290.109985,290.980011,287.733551,892400
2018-06-01,292.250000,292.700012,287.619995,289.679993,286.448029,515300
2018-06-04,290.649994,294.390015,290.000000,294.140015,290.858307,383800
2018-06-05,294.390015,295.890015,292.260010,293.940002,290.660553,397500
2018-06-06,293.760010,296.209991,292.420013,295.329987,292.035034,483500
2018-06-07,296.630005,297.950012,295.109985,296.399994,293.093048,373400
2018-06-08,296.549988,298.049988,295.250000,297.890015,294.566467,304100
2018-06-11,298.459991,301.809998,297.140015,301.489990,298.126312,384400
2018-06-12,301.500000,306.320007,299.059998,305.910004,302.496979,834300
2018-06-13,308.200012,309.190002,305.119995,306.410004,302.991425,740200
2018-06-14,305.839996,308.299988,303.230011,304.429993,301.033508,456800
2018-06-15,304.450012,307.720001,301.989990,306.950012,303.525421,721500
2018-06-18,306.440002,309.100006,303.390015,305.100006,301.696045,482900
2018-06-19,302.940002,304.109985,298.739990,299.809998,296.465088,582500
2018-06-20,300.190002,301.500000,299.279999,300.250000,296.900146,443100
2018-06-21,300.450012,300.779999,295.820007,298.670013,295.337769,804900
2018-06-22,298.769989,301.000000,296.519989,299.980011,296.633148,582400
2018-06-25,301.429993,302.500000,297.230011,299.829987,296.484833,628400
2018-06-26,299.820007,300.459991,296.630005,296.790009,293.478760,902900
2018-06-27,296.200012,301.109985,295.000000,298.790009,295.456421,453000
2018-06-28,296.799988,297.559998,293.029999,296.989990,294.168762,562600
2018-06-29,296.720001,301.739990,296.299988,297.630005,294.802734,486500
2018-07-02,296.890015,299.630005,293.579987,298.799988,295.961548,366400
2018-07-03,300.000000,302.209991,298.260010,300.850006,297.992126,344800
2018-07-05,302.100006,306.510010,300.070007,306.160004,303.251678,473800
2018-07-06,307.010010,309.510010,306.690002,309.019989,306.084473,645900
2018-07-09,309.510010,313.739990,309.510010,313.070007,310.096069,542200
2018-07-10,314.010010,315.000000,312.100006,312.429993,309.462097,706900
2018-07-11,312.429993,318.399994,311.339996,315.929993,312.928833,675000
2018-07-12,318.350006,319.440002,314.380005,315.709991,312.710938,603500
2018-07-13,315.730011,318.429993,315.250000,317.119995,314.107544,462200
2018-07-16,316.640015,317.730011,313.380005,315.679993,312.681213,520500
2018-07-17,312.559998,314.359985,307.850006,313.890015,310.908234,690800
2018-07-18,314.089996,318.670013,313.989990,317.010010,313.998566,408800
2018-07-19,317.500000,319.899994,316.209991,318.399994,315.375397,456100
2018-07-20,316.850006,319.250000,316.750000,317.809998,314.791016,458600
2018-07-23,318.529999,321.269989,317.369995,317.859985,314.840515,605300
2018-07-24,318.549988,320.040009,313.920013,314.959991,311.968048,659000
2018-07-25,315.779999,316.920013,313.369995,316.570007,313.562805,710800
2018-07-26,317.799988,319.920013,316.880005,319.109985,316.078644,755400
2018-07-27,320.320007,320.489990,314.709991,315.100006,312.106750,574500
2018-07-30,314.500000,316.470001,311.929993,313.000000,310.026672,700500
2018-07-31,314.070007,316.980011,313.750000,314.179993,311.195435,845900
2018-08-01,314.630005,327.440002,314.489990,318.140015,315.117889,1281500
2018-08-02,318.600006,322.670013,318.600006,321.700012,318.644043,650300
2018-08-03,322.549988,324.940002,320.510010,324.109985,321.031158,453800
2018-08-06,323.959991,325.160004,322.160004,323.089996,320.020874,414800
2018-08-07,322.690002,323.209991,320.609985,321.790009,318.733215,474800
2018-08-08,322.690002,326.429993,322.690002,324.220001,321.140106,393700
2018-08-09,324.140015,327.500000,322.899994,323.709991,320.634918,341500
2018-08-10,322.140015,325.540009,322.140015,325.040009,321.952332,380600
2018-08-13,325.529999,326.329987,323.290009,324.070007,320.991516,306400
2018-08-14,324.290009,330.959991,324.290009,329.339996,326.211456,423000
2018-08-15,328.700012,329.170013,325.519989,326.100006,323.002258,381800
2018-08-16,326.950012,331.089996,326.350006,330.079987,326.944397,410700
2018-08-17,330.809998,330.809998,324.250000,324.619995,321.536316,516000
2018-08-20,324.519989,326.790009,322.059998,326.390015,323.289490,368300
2018-08-21,326.070007,326.440002,323.880005,325.970001,322.873505,326400
2018-08-22,326.239990,327.690002,323.670013,324.179993,321.100464,362300
2018-08-23,324.880005,331.519989,324.140015,329.049988,325.924194,510600
2018-08-24,329.320007,332.720001,328.000000,331.440002,328.291504,292900
2018-08-27,332.040009,332.709991,330.549988,332.369995,329.212646,291600
2018-08-28,332.850006,333.750000,330.579987,333.239990,330.074402,272000
2018-08-29,333.869995,335.619995,333.769989,334.559998,331.381897,496900
2018-08-30,334.839996,334.989990,331.529999,332.369995,329.212646,314400
2018-08-31,331.609985,333.920013,331.429993,333.260010,330.094208,474700
2018-09-04,333.470001,336.489990,332.559998,333.089996,329.925812,458000
2018-09-05,333.200012,334.649994,332.269989,332.880005,329.717896,534700
2018-09-06,332.709991,335.640015,331.350006,333.880005,330.708374,683200
2018-09-07,333.980011,337.559998,333.980011,337.130005,333.927490,381500
2018-09-10,337.179993,337.179993,327.339996,328.700012,325.577545,457200
2018-09-11,328.329987,333.079987,328.010010,332.880005,329.717896,452700
2018-09-12,332.029999,333.399994,329.570007,331.570007,328.420288,452200
2018-09-13,334.559998,338.380005,332.019989,337.929993,334.719849,364200
2018-09-14,339.220001,339.880005,336.799988,337.239990,334.036407,395100
2018-09-17,336.869995,338.440002,333.239990,334.040009,330.866852,538400
2018-09-18,333.000000,336.929993,332.179993,335.989990,332.798279,398800
2018-09-19,337.739990,337.799988,334.720001,335.799988,332.610077,369800
2018-09-20,337.179993,338.220001,335.369995,337.660004,334.452423,430200
2018-09-21,338.299988,338.959991,337.250000,337.760010,334.551483,827100
2018-09-24,337.109985,341.299988,336.429993,340.609985,337.374420,516500
2018-09-25,340.869995,341.070007,332.970001,333.820007,330.648926,649200
2018-09-26,334.500000,335.869995,330.549988,332.910004,329.747528,550100
2018-09-27,333.429993,335.500000,333.250000,335.079987,332.396149,336000
2018-09-28,335.299988,338.880005,334.420013,338.519989,335.808594,782400
2018-10-01,340.130005,340.920013,337.000000,338.429993,335.719299,420200
2018-10-02,337.959991,338.799988,334.179993,336.390015,333.695709,422300
2018-10-03,336.970001,337.190002,330.670013,332.630005,329.965820,743100
2018-10-04,332.549988,333.260010,330.540009,331.220001,328.567078,460700
2018-10-05,331.760010,334.049988,330.660004,331.140015,328.487762,398800
2018-10-08,330.970001,334.339996,329.149994,333.660004,330.987549,450200
2018-10-09,333.809998,337.890015,333.809998,335.140015,332.455719,652100
2018-10-10,335.179993,337.000000,328.450012,328.799988,326.166473,605000
2018-10-11,327.859985,329.140015,318.980011,319.910004,317.347687,757800
2018-10-12,322.890015,325.519989,315.559998,318.350006,315.800201,797200
2018-10-15,317.950012,319.950012,316.329987,317.010010,314.470886,597900
2018-10-16,321.660004,328.880005,320.290009,328.350006,325.720093,370200
2018-10-17,327.450012,332.109985,322.019989,328.079987,325.452240,354000
2018-10-18,329.029999,332.640015,327.940002,332.309998,329.648407,499300
2018-10-19,332.730011,334.799988,327.239990,328.380005,325.749847,646600
2018-10-22,329.350006,331.959991,324.029999,326.649994,324.033691,653500
2018-10-23,323.049988,326.799988,320.010010,325.829987,323.220276,440400
2018-10-24,325.179993,326.950012,317.239990,317.739990,315.195038,438000
2018-10-25,318.459991,324.250000,316.579987,321.579987,319.004272,452300
2018-10-26,320.380005,322.000000,315.640015,318.250000,315.700958,462600
2018-10-29,320.100006,323.040009,313.890015,317.609985,315.066071,671500
2018-10-30,318.589996,323.970001,314.709991,323.500000,320.908966,448800
2018-10-31,325.429993,330.290009,319.859985,320.410004,317.843689,972700
2018-11-01,321.720001,325.049988,319.410004,320.869995,318.299988,968300
2018-11-02,322.700012,331.149994,320.959991,323.049988,320.462494,684600
2018-11-05,323.880005,329.380005,323.149994,326.609985,323.993988,514800
2018-11-06,326.540009,332.070007,325.950012,331.809998,329.152374,772400
2018-11-07,335.450012,355.880005,334.670013,353.980011,351.144806,1599600
2018-11-08,353.000000,353.049988,337.269989,339.589996,336.870056,1068400
2018-11-09,338.559998,342.029999,336.000000,338.950012,336.235199,783400
2018-11-12,338.489990,339.429993,335.730011,337.649994,334.945587,772200
2018-11-13,337.890015,338.720001,333.170013,334.070007,331.394287,985600
2018-11-14,333.720001,335.380005,319.589996,320.410004,317.843689,1534900
2018-11-15,319.709991,320.029999,312.269989,318.010010,315.462891,1122800
2018-11-16,317.000000,319.970001,314.570007,319.730011,317.169128,1268300
2018-11-19,319.760010,320.690002,309.540009,310.399994,307.913849,1050400
2018-11-20,308.549988,308.869995,299.630005,307.220001,304.759338,1705300
2018-11-21,307.549988,308.899994,302.000000,305.100006,302.656311,1414300
2018-11-23,303.570007,306.920013,302.910004,305.920013,303.469727,309400
2018-11-26,307.239990,314.920013,306.059998,313.549988,311.038635,1073200
2018-11-27,312.079987,313.869995,306.790009,309.630005,307.150024,996800
2018-11-28,311.239990,329.040009,311.239990,328.899994,326.265656,1373300
2018-11-29,327.470001,332.690002,326.059998,330.290009,327.644531,912400
2018-11-30,331.320007,332.959991,328.420013,329.470001,326.831116,1138000
2018-12-03,330.260010,333.690002,322.980011,333.480011,330.808990,1795000
2018-12-04,333.200012,336.130005,323.579987,324.470001,321.871155,1951900
2018-12-06,322.640015,322.640015,306.670013,316.269989,313.736816,1913700
2018-12-07,314.829987,318.140015,304.760010,306.000000,303.549103,1321000
2018-12-10,306.989990,308.540009,297.000000,307.320007,304.858521,1268700
2018-12-11,310.959991,313.019989,303.600006,306.070007,303.618530,869700
2018-12-12,307.109985,315.049988,307.109985,310.519989,308.032867,866000
2018-12-13,312.600006,318.760010,311.339996,312.500000,309.997070,948800
2018-12-14,309.809998,309.809998,298.279999,299.929993,297.527679,1121500
2018-12-17,294.609985,305.209991,294.079987,303.220001,300.791382,1897300
2018-12-18,305.070007,306.709991,289.179993,292.019989,289.681061,1497200
2018-12-19,291.920013,292.230011,281.059998,283.290009,281.020996,1655500
2018-12-20,284.250000,284.420013,275.579987,278.089996,275.862640,1470700
2018-12-21,275.019989,284.910004,274.640015,274.640015,272.440277,2110000
2018-12-24,273.609985,276.820007,271.010010,273.359985,271.170502,514900
2018-12-26,273.850006,282.920013,272.109985,282.609985,280.346436,836800
2018-12-27,280.209991,284.630005,273.929993,284.429993,282.151825,887800
2018-12-28,286.239990,287.480011,280.649994,282.279999,280.512207,849700
2018-12-31,282.940002,287.160004,281.970001,286.480011,284.685883,860500
2019-01-02,283.309998,283.859985,277.230011,281.589996,279.826538,1168800
2019-01-03,281.399994,283.019989,269.179993,269.700012,268.010986,1330600
2019-01-04,272.309998,279.720001,271.070007,276.619995,274.887634,1698900
2019-01-07,277.000000,279.880005,274.529999,276.579987,274.847870,1298700
2019-01-08,278.709991,280.299988,271.209991,274.929993,273.208191,1313100
2019-01-09,276.019989,281.290009,275.440002,276.250000,274.519989,775500
2019-01-10,275.109985,276.179993,271.910004,275.019989,273.297638,855900
2019-01-11,275.899994,284.769989,275.200012,283.470001,281.694763,1081400
2019-01-14,280.700012,284.079987,280.429993,282.079987,280.313416,842800
2019-01-15,284.000000,289.630005,284.000000,288.609985,286.802521,893000
2019-01-16,289.890015,293.500000,287.859985,293.299988,291.463165,1037300
2019-01-17,291.760010,293.890015,290.570007,291.019989,289.197418,1195700
2019-01-18,293.000000,296.890015,292.790009,295.559998,293.709045,766300
2019-01-22,294.309998,298.920013,293.839996,298.779999,296.908875,1614900
2019-01-23,299.429993,299.980011,292.609985,299.279999,297.405731,1432300
2019-01-24,299.049988,302.899994,296.730011,300.529999,298.647919,806000
2019-01-25,302.989990,303.989990,298.950012,300.679993,298.796936,660900
2019-01-28,299.730011,302.190002,295.750000,301.630005,299.741028,921100
2019-01-29,302.359985,302.359985,297.709991,300.820007,298.936096,614600
2019-01-30,304.500000,308.160004,303.220001,306.390015,304.471222,802900
2019-01-31,306.380005,309.410004,304.480011,308.989990,307.054901,918600
2019-02-01,306.200012,309.649994,299.809998,306.299988,304.381744,1127700
2019-02-04,306.279999,308.980011,301.890015,305.959991,304.043884,758700
2019-02-05,306.540009,308.459991,303.119995,303.410004,301.509888,964400
2019-02-06,298.290009,304.000000,291.609985,301.769989,299.880096,1224400
2019-02-07,300.570007,305.429993,299.980011,303.970001,302.066345,1018700
2019-02-08,303.649994,303.839996,297.660004,298.890015,297.018188,697100
2019-02-11,299.670013,301.000000,293.579987,293.760010,291.920288,1423500
2019-02-12,295.760010,297.369995,290.709991,296.329987,294.474182,1370800
2019-02-13,296.989990,300.709991,295.510010,299.350006,297.475311,1167200
2019-02-14,298.350006,302.809998,295.690002,301.559998,299.671478,1020200
2019-02-15,304.730011,311.209991,303.220001,310.299988,308.356689,1278400
2019-02-19,310.489990,312.000000,305.149994,305.399994,303.487366,1013500
2019-02-20,304.440002,310.029999,304.440002,308.880005,306.945618,846500
2019-02-21,309.149994,311.309998,305.730011,307.559998,305.633881,867000
2019-02-22,307.739990,311.299988,306.279999,309.679993,307.740570,584200
2019-02-25,310.880005,311.369995,304.559998,304.869995,302.960724,1349100
2019-02-26,303.890015,304.760010,302.130005,302.350006,300.456512,1144200
2019-02-27,300.730011,302.269989,286.660004,287.970001,286.166565,1996700
2019-02-28,288.000000,292.209991,281.779999,285.040009,283.254913,1770300
2019-03-01,286.769989,291.140015,285.260010,291.019989,289.197418,1426900
2019-03-04,291.179993,292.170013,275.760010,277.660004,275.921143,1166700
2019-03-05,277.660004,279.880005,273.100006,277.230011,275.493835,1691000
2019-03-06,277.049988,277.049988,269.820007,272.100006,270.395935,1068800
2019-03-07,273.559998,275.350006,266.019989,268.440002,266.758881,1358600
2019-03-08,267.320007,271.450012,265.489990,268.269989,266.589905,768700
2019-03-11,268.600006,273.559998,266.320007,273.100006,271.389709,1236600
2019-03-12,273.769989,275.290009,269.640015,274.450012,272.731232,1062400
2019-03-13,275.839996,284.549988,275.790009,283.029999,281.257507,1729300
2019-03-14,282.859985,284.320007,279.179993,279.820007,278.067596,806500
2019-03-15,280.209991,283.540009,279.000000,280.140015,278.385590,1851100
2019-03-18,280.769989,282.600006,278.950012,282.170013,280.402893,1048900
2019-03-19,283.589996,290.010010,279.809998,286.660004,284.864777,895400
2019-03-20,285.619995,285.619995,274.750000,275.309998,273.585846,1537600
2019-03-21,273.920013,277.600006,273.619995,276.760010,275.026794,525600
2019-03-22,276.720001,276.720001,271.519989,272.600006,270.892822,678100
2019-03-25,272.500000,272.500000,265.019989,270.160004,268.468109,975500
2019-03-26,271.179993,272.859985,260.220001,262.910004,261.263489,1532100
2019-03-27,263.230011,267.970001,259.130005,262.890015,261.243652,1257600
2019-03-28,263.170013,263.769989,259.850006,262.609985,261.512482,879600
2019-03-29,264.750000,266.510010,261.420013,266.000000,264.888336,1215800
2019-04-01,268.290009,268.880005,264.079987,268.329987,267.208588,899100
2019-04-02,270.010010,270.910004,261.739990,262.320007,261.223724,1084200
2019-04-03,263.970001,264.980011,258.040009,263.760010,262.657684,1779300
2019-04-04,264.720001,271.899994,263.410004,271.369995,270.235901,1174500
2019-04-05,270.390015,276.739990,268.799988,276.480011,275.324554,1122100
2019-04-08,276.059998,278.649994,271.980011,273.559998,272.416748,1084500
2019-04-09,272.470001,275.179993,269.089996,274.630005,273.482269,1003000
2019-04-10,274.940002,275.279999,266.220001,266.500000,265.386261,1209300
2019-04-11,267.549988,268.579987,255.380005,260.739990,259.650299,2114400
2019-04-12,261.529999,262.230011,251.690002,253.309998,252.251358,1840700
2019-04-15,254.630005,254.839996,251.059998,254.000000,252.938477,2509800
2019-04-16,256.420013,257.529999,233.000000,235.100006,234.117477,4794300
2019-04-17,236.509995,237.179993,225.649994,232.889999,231.916702,3951900
2019-04-18,233.779999,242.619995,233.740005,240.690002,239.684113,2018700
2019-04-22,241.449997,247.750000,241.320007,242.600006,241.586136,1578300
2019-04-23,243.059998,248.669998,239.589996,248.449997,247.411667,2078900
2019-04-24,248.809998,251.110001,246.850006,249.889999,248.845657,1883200
2019-04-25,249.270004,253.160004,247.610001,251.860001,250.807434,1487200
2019-04-26,251.960007,259.250000,251.899994,258.000000,256.921753,1684700
2019-04-29,258.010010,259.179993,255.380005,256.839996,255.766602,994700
2019-04-30,256.890015,258.000000,249.000000,255.410004,254.342590,1383200
2019-05-01,250.089996,254.000000,242.009995,246.160004,245.131241,2707200
2019-05-02,247.130005,248.750000,240.339996,247.380005,246.346146,1758300
2019-05-03,247.800003,250.949997,246.050003,249.500000,248.457275,1361400
2019-05-06,245.979996,253.759995,245.050003,249.649994,248.606659,2213400
2019-05-07,248.380005,249.360001,242.729996,245.279999,244.254913,1388000
2019-05-08,244.050003,249.660004,241.800003,247.779999,246.744476,1130900
2019-05-09,245.300003,246.130005,242.190002,243.889999,242.870728,1388600
2019-05-10,244.210007,245.580002,238.740005,244.059998,243.040024,1115700
2019-05-13,239.740005,242.169998,235.619995,235.679993,234.695038,1369700
2019-05-14,236.070007,237.809998,233.750000,235.110001,234.127411,1974400
2019-05-15,234.789993,244.639999,233.000000,243.679993,242.661591,1509100
2019-05-16,244.330002,245.619995,241.309998,242.220001,241.207703,1436800
2019-05-17,241.770004,249.500000,240.509995,247.820007,246.784317,1389100
2019-05-20,247.119995,251.139999,246.220001,250.029999,248.985062,1633200
2019-05-21,250.830002,257.510010,250.619995,256.760010,255.686966,1470900
2019-05-22,255.600006,261.309998,255.500000,260.730011,259.640381,2141600
2019-05-23,259.000000,260.100006,255.600006,259.500000,258.415497,1888200
2019-05-24,259.769989,264.929993,259.769989,263.329987,262.229492,2333300
2019-05-28,262.799988,264.320007,252.009995,252.050003,250.996643,1660800
2019-05-29,250.559998,251.770004,248.000000,251.039993,249.990845,1082200
2019-05-30,251.259995,251.850006,245.350006,247.860001,246.824142,835500
2019-05-31,245.699997,247.729996,241.190002,244.860001,243.836685,1709100
2019-06-03,254.899994,259.309998,247.210007,250.320007,249.273880,2589800
2019-06-04,250.919998,254.039993,247.020004,252.830002,251.773361,1903100
2019-06-05,253.619995,255.169998,250.539993,251.929993,250.877121,1665900
2019-06-06,252.449997,252.589996,246.449997,246.850006,245.818359,1134200
2019-06-07,248.089996,250.190002,246.270004,248.869995,247.829910,899600
2019-06-10,249.320007,251.669998,247.410004,249.669998,248.626572,673200
2019-06-11,249.470001,256.529999,242.759995,243.210007,242.193588,1232200
2019-06-12,243.389999,246.169998,242.889999,246.080002,245.051575,1639100
